"서울특별시 강남구 논현동 152번지 외 4필지 152-1 2 3 4","엘리에나호텔","37.5111","127.031"
"서울특별시 마포구 망원동 405-27","Alveolus(앨비어러스)","37.5547","126.904"
"서울특별시 서초구 서초동 1594-3번지 ","센트로관광호텔","37.4865","127.014"
"서울특별시 강남구 역삼동 628-12번지 호텔 세느 ","호텔 세느","37.504","127.035"
"서울특별시 강남구 신사동 587-21번지 ","포포인츠바이쉐라톤서울강남","37.5202","127.029"
"서울특별시 강남구 역삼동 723-3번지 ","오월호텔","37.5006","127.041"
"서울특별시 강남구 청담동 48-3번지 ","호텔 엔트라","37.524","127.048"
"서울특별시 강남구 개포동 1229-8번지 ","호텔 컬리넌 개포","37.4768","127.046"
"서울특별시 강남구 삼성동 142-41","(주)호텔롯데 L7 강남","37.5057","127.052"
"서울특별시 강남구 논현동 6 6-1","영동관광호텔","37.518","127.025"
"서울특별시 중구 남산동2가 43-7","올리브 호스텔","37.5583","126.985"
"서울특별시 서초구 서초동 1605-3 프랜드호텔","주식회사 프렌드호텔","37.4868","127.022"
"서울특별시 서초구 반포동 19-3","JW메리어트호텔 서울","37.5041","127.003"
"서울특별시 용산구 갈월동 98-14","호텔 엘르인","37.5403","126.972"
"서울특별시 관악구 신림동 1421-47","신트라(SINTRA) 호텔","37.4853","126.931"
"서울특별시 구로구 신도림동 692","쉐라톤 서울 디큐브시티 호텔","37.5084","126.889"
"서울특별시 마포구 합정동 379-4 주니비노 호텔","주니비노호텔","37.5479","126.911"
"서울특별시 중구 남대문로2가 9-1","스탠포드호텔 명동","37.5646","126.983"
"서울특별시 구로구 가리봉동 135-90","골드 마운틴77","37.4796","126.892"
"서울특별시 강남구 역삼동 603-1","도미인 서울 강남","37.5056","127.029"
"서울특별시 강남구 논현동 60-8","에이든 청담호텔","37.52","127.03"
"서울특별시 중구 저동2가 48-27","G2 호텔","37.5633","126.99"
"서울특별시 송파구 방이동 36-2","호텔 더 캐슬(방이2)","37.5153","127.109"
"서울특별시 강남구 삼성동 158번지 ","호텔 유리앤","37.5089","127.058"
"서울특별시 강남구 역삼동 719-20번지 ","카파스 호텔","37.5015","127.041"
"서울특별시 강남구 역삼동 678-13번지 ","호텔 디 아티스트 역삼","37.5024","127.038"
"서울특별시 영등포구 양평동3가 30-3번지","서울H","37.5266","126.885"
"서울특별시 서대문구 창천동 29-56","호텔 밀하우스","37.5563","126.938"
"서울특별시 서대문구 창천동 18-81","신촌라싸 관광호텔","37.5561","126.937"
"서울특별시 서대문구 미근동 333","신라스테이서대문","37.5634","126.968"
"서울특별시 서대문구 대현동 104-5 신촌푸르지오시티","신촌 EVER8 레지던스 호텔","37.5574","126.943"
"서울특별시 서대문구 홍은동 201-1 스위스그랜드호텔","스위스그랜드호텔서울","37.5888","126.935"
"서울특별시 서대문구 대현동 101-17 6층","궁전호스텔","37.5569","126.943"
"서울특별시 강남구 역삼동 823-43번지 ","호텔 소울하다","37.4987","127.033"
"서울특별시 강남구 역삼동 736-51번지 ","강남 스테이 호텔","37.4993","127.035"
"서울특별시 강남구 논현동 205-8번지 ","강남패밀리호텔","37.5064","127.03"
"서울특별시 강남구 논현동 201-4번지 ","호텔 더 디자이너스 리즈 강남 프리미어","37.5053","127.026"
"서울특별시 강남구 삼성동 158-13번지 ","호텔 페이토 삼성","37.5084","127.059"
"서울특별시 강남구 대치동 891-34번지 서원빌딩 3층~5층호","스텔라 호스텔","37.5052","127.054"
"서울특별시 강남구 역삼동 823-11","오아시스 호스텔","37.4979","127.032"
"서울특별시 강남구 신사동 502-11","호텔 클로이","37.5171","127.02"
"서울특별시 송파구 방이동 46-6","필름 37.2","37.5164","127.113"
"서울특별시 강남구 논현동 54-4","호텔 포레힐","37.512","127.024"
"서울특별시 강남구 논현동 206-1번지 ","호텔 카푸치노","37.5068","127.031"
"서울특별시 강남구 역삼동 819-9번지 ","더제리스플래닛 호텔","37.499","127.029"
"서울특별시 강남구 역삼동 677-8번지 ","인더시티호스텔","37.503","127.04"
"서울특별시 강남구 신사동 514-2","더 리센츠 프리미엄 강남호텔","37.5172","127.021"
"서울특별시 강남구 역삼동 677-9번지 ","리치웰 호텔(Richwell Hotel)","37.5029","127.04"
"서울특별시 강남구 개포동 1229-14번지 ","호텔 데님(Hotel Denim)","37.4761","127.047"
"서울특별시 강남구 역삼동 678-14번지 에이치 에비뉴 호텔 역삼 ","에이치 에비뉴 호텔 역삼(H AVENUE HOTEL YEOKSAM)","37.5024","127.039"
"서울특별시 강남구 청담동 131번지 알로프트 서울 강남 호텔 ","알로프트 서울 강남 호텔","37.5236","127.056"
"서울특별시 강남구 논현동 198-20","K-그랜드 호스텔 강남 1","37.5055","127.025"
"서울특별시 금천구 가산동 238-74","바모스","37.473","126.887"
"서울특별시 광진구 능동 276-1","호텔부티크나인","37.5565","127.08"
"서울특별시 강남구 삼성동 168-16","부띠끄 호텔 엑스와이엠","37.5095","127.064"
"서울특별시 영등포구 양평동3가 33-5","상상그린 G. HOUSE","37.5268","126.886"
"서울특별시 강남구 청담동 129-3번지 ","블루펄관광호텔","37.5256","127.054"
"서울특별시 강남구 역삼동 642-2","베니키아 강남 노블레스 호텔","37.5014","127.036"
"서울특별시 은평구 갈현동 395-17","타오 호텔","37.6205","126.92"
"서울특별시 중구 충무로3가 26-2","아트뷰호텔","37.5629","126.992"
"서울특별시 강남구 신사동 614-1번지 ","팝그린 관광호텔","37.5272","127.03"
"서울특별시 강남구 역삼동 603번지 ","노보텔앰버서더강남","37.5052","127.029"
"서울특별시 강남구 청담동 129번지 ","호텔엘루이","37.5258","127.054"
"서울특별시 강남구 논현동 202-7번지 ","다이내스티관광호텔","37.5057","127.027"
"서울특별시 강남구 삼성동 141-10번지 ","그린그래스관광호텔","37.5058","127.05"
"서울특별시 강남구 역삼동 676번지 ","벨레상스 서울 호텔","37.5032","127.042"
"서울특별시 강남구 청담동 129-7번지 ","호텔프리마Ⅱ","37.5255","127.054"
"서울특별시 강남구 대치동 ","제이비스호텔","37.4995","127.061"
"서울특별시 강남구 역삼동 662-7번지 ","케이팝호텔","37.5066","127.04"
"서울특별시 강남구 역삼동 606-22번지 606-28 ","베네치아 관광호텔","37.506","127.034"
"서울특별시 강남구 논현동 80-24번지 ","한솔 호스텔","37.516","127.03"
"서울특별시 마포구 신정동 98-1","케이호스텔","37.5451","126.93"
"서울특별시 서초구 서초동 1362-26 준타워","힐튼 가든 인 서울 강남","37.4859","127.033"
"서울특별시 강남구 논현동 18-2","렉스 관광 호텔","37.5143","127.021"
"서울특별시 중구 남산동2가 18-6번지","자자백팩커스","37.5588","126.986"
"서울특별시 강남구 삼성동 168-3번지 유니온타워 ","신라스테이 삼성","37.5099","127.063"
"서울특별시 강남구 삼성동 159번지 ","호텔 오크우드 프리미어","37.5102","127.059"
"서울특별시 강남구 삼성동 159번지 ","인터컨티넨탈 서울 코엑스","37.5102","127.059"
"서울특별시 강남구 신사동 527-2번지 ","뉴삼화호텔","37.5222","127.02"
"서울특별시 강남구 청담동 132-17번지 ","라비타 호텔","37.5214","127.057"
"서울특별시 강남구 역삼동 603","노보텔 앰배서더 강남","37.5052","127.029"
"서울특별시 강남구 논현동 248-7번지 ","임피리얼팰리스호텔","37.514","127.036"
"'서울특별시 강남구 신사동 587-1번지 신사동 587-1 6 7 '","선샤인 관광호텔","37.5203","127.029"
"서울특별시 강남구 삼성동 45-10번지 ","자이언트","37.5123","127.05"
"서울특별시 강남구 삼성동 112-5","라미드 호텔(RAMID HOTEL)","37.5103","127.045"
"서울특별시 강남구 청담동 52-3 프리마호텔","프리마관광호텔","37.5241","127.052"
"서울특별시 강남구 삼성동 113-5","호텔 크레센도 서울","37.5107","127.047"
"서울특별시 마포구 서교동 354-5","라이즈호텔","37.5541","126.921"
"서울특별시 구로구 가리봉동 135-66","한중레지던스","37.4793","126.892"
"서울특별시 강남구 논현동 74 PATIO7","파티오7","37.5178","127.029"
"서울특별시 종로구 관훈동 198-42","센터마크호텔","37.5725","126.984"
"서울특별시 영등포구 양평동1가 136","ROJIN(로진)","37.523","126.89"
"서울특별시 동대문구 장안동 366-2","호텔나인(NINE)","37.5706","127.071"
"서울특별시 중구 광희동2가 163-2번지","리플러스 호스텔","37.564","127.009"
"서울특별시 강남구 역삼동 604-11","삼정관광호텔","37.5058","127.031"
"서울특별시 중구 을지로6가 17-2번지","호텔 스카이파크 킹스타운 동대문지점","37.5687","127.008"
"서울특별시 강남구 역삼동 602","르 메르디앙 서울 호텔","37.5047","127.028"
"서울특별시 중구 광희동2가 228","르릿","37.5636","127.009"
"서울특별시 강남구 대치동 995-16","호텔 글래드 강남 코엑스센터","37.5088","127.065"
"서울특별시 종로구 익선동 89","Hostel STAY NOW","37.5745","126.99"
"서울특별시 강남구 역삼동 -642번지","머큐어 앰버서더 쏘도베 호텔","37.5012","127.035"
"서울특별시 금천구 시흥동 888-11","호텔 트리플8","37.4527","126.902"
"서울특별시 중구 명동1가 59-1","호텔 28","37.5643","126.984"
"서울특별시 중구 을지로5가 273-4","트레블로지 동대문 호텔","37.5664","127.002"
"서울특별시 마포구 도화동 573","로이넷 호텔 서울 마포","37.5376","126.95"
"서울특별시 중구 필동1가 10-6","로카하우스","37.5616","126.992"
"서울특별시 강남구 역삼동 677-13","녹스부띠끄관광호텔","37.5027","127.04"
"서울특별시 금천구 독산동 1156 금천롯데캐슬골드파크4차","스타즈호텔 독산","37.4591","126.897"
"서울특별시 중구 남대문로4가 17-19","호텔 그레이스리 서울","37.5617","126.977"
"서울특별시 구로구 가리봉동 135-30 바모스하우스","바모스하우스","37.4797","126.891"
"서울특별시 강남구 청담동 53-7","호텔리베라서울","37.5238","127.054"
"서울특별시 강북구 우이동 346 파라스파라 서울","파라스파라 서울","37.665","127.008"
"서울특별시 강남구 논현동","글래드 라이브","37.5135","127.032"
"서울특별시 종로구 인사동 34-2","호텔쿠레타케소","37.5723","126.987"
"서울특별시 종로구 익선동 24","JONGRO ALICE","37.5754","126.989"
"서울특별시 강남구 역삼동 789-11","보리호텔(Boree Hotel)","37.4948","127.037"
"서울특별시 마포구 서교동 373-1","보보호텔","37.5523","126.918"
"서울특별시 종로구 숭인동 202-13","서울앤호텔 동대문","37.5733","127.021"
"서울특별시 종로구 와룡동 68","Hostel Tommy 호스텔 토미","37.5744","126.991"
"서울특별시 강남구 논현동 151-27","힐탑관광호텔","37.5115","127.031"
"서울특별시 종로구 숭인동 217-19","호텔 DM","37.5732","127.019"
"서울특별시 종로구 관철동 43-8","호스텔 하루","37.5689","126.984"
"서울특별시 종로구 익선동 33-24","ICON","37.5748","126.989"
"서울특별시 종로구 관훈동 198-11 호텔 썬비","호텔 썬비","37.573","126.985"
"서울특별시 종로구 낙원동 272","오라카이 인사동 스위츠","37.573","126.987"
"서울특별시 마포구 동교동 162-5 MERCURE 앰배서더 HOTEL 홍대","머큐어 앰배서더 서울 홍대","37.5565","126.923"
"서울특별시 종로구 인의동 48-26 호텔아트리움","호텔 아트리움","37.5718","126.998"
"서울특별시 종로구 종로6가 289-3","(주) 동승 JW메리어트 동대문 스퀘어 서울","37.5704","127.009"
"서울특별시 금천구 독산동 335-8","스텔라이","37.4708","126.89"
"서울특별시 강남구 삼성동 159-8","그랜드인터컨티넨탈 서울 파르나스","37.5091","127.061"
"서울특별시 영등포구 여의도동 22 파크원","페어몬트 앰배서더 서울(Fairmont Ambassador Seoul)","37.526","126.928"
"서울특별시 금천구 독산동 1006-112","로즈데일 인 독산","37.4648","126.894"
"서울특별시 광진구 군자동 350-6","호텔 컬리넌 건대","37.5505","127.069"
"서울특별시 종로구 창신동 329-18 23층","동대문 서울달빛","37.5719","127.015"
"서울특별시 강남구 역삼동 676 센터필드","(주)조선호텔앤리조트 조선팰리스강남","37.5032","127.042"
"서울특별시 종로구 견지동 21","아름호스텔","37.575","126.982"
"서울특별시 종로구 권농동 127-1번지 ","셀립","37.577","126.991"
"서울특별시 종로구 창신동 444-9","24guesthouse동대문마켓점","37.5706","127.01"
"'서울특별시 종로구 명륜4가 188-12번지 23층 '","호스텔 데이","37.582","126.998"
"서울특별시 종로구 인의동 48-26번지 ","라마다 서울 종로","37.5718","126.998"
"서울특별시 종로구 봉익동 10-1번지 디아망빌딩 ","24 게스트하우스 종로3가","37.5729","126.992"
"서울특별시 종로구 와룡동 21번지 ","Stay in GAM","37.5769","126.991"
"서울특별시 종로구 관철동 35-1번지","호스텔 클로이","37.5687","126.989"
"서울특별시 강남구 역삼동 642","AC 호텔 바이 메리어트 서울 강남","37.5012","127.035"
"서울특별시 종로구 숭인동 200-33 2층","호스텔코리아 10호점","37.5739","127.02"
"서울특별시 종로구 관철동 7-5","24게스트하우스 인사동","37.5692","126.987"
"서울특별시 종로구 익선동 46","호텔 다다-인사","37.5746","126.989"
"서울특별시 마포구 동교동 198-30 홍대LJ빌딩","버틀러리 제이엘","37.5565","126.923"
"서울특별시 광진구 화양동 24-15","에이치 에비뉴 건대점","37.546","127.067"
"서울특별시 중구 충무로2가 12-5","헨나호텔서울명동","37.562","126.988"
"서울특별시 강북구 수유동 274-1","베니키아 리치다이아몬드호텔","37.6475","127.016"
"서울특별시 중구 회현동2가 42-10","제이오너 호스텔","37.558","126.984"
"서울특별시 중구 남학동 13-2","디어스명동","37.5608","126.991"
"서울특별시 중구 충무로2가 51-17","탕파스 호스텔","37.5617","126.99"
"서울특별시 동작구 사당동 1043-6","주식회사 에스알호텔","37.4771","126.98"
"서울특별시 종로구 원남동 36번지 ","비원관광호텔","37.5756","126.998"
"서울특별시 종로구 평창동 108-2번지 ","(주)올림피아스위트","37.6097","126.977"
"서울특별시 종로구 청진동 92번지 ","서울","37.5722","126.999"
"서울특별시 종로구 숭인동 207-32번지 ","베니키아 프리미어 호텔 동대문","37.5735","127.02"
"서울특별시 중구 순화동 151번지 외 1필지 C동 ","라마다호텔앤스위트 서울센트럴","37.5602","126.972"
"서울특별시 강서구 외발산동 215","티제이 관광호텔","37.5479","126.82"
"서울특별시 중구 남산동2가 36-6","24게스트하우스 남산점","37.5586","126.985"
"서울특별시 강서구 공항동 1375","로얄스퀘어호텔","37.5589","126.81"
"서울특별시 중구 광희동2가 96번지 ","96번지","37.5648","127.01"
"서울특별시 중구 을지로5가 92-2","나인트리 호텔 동대문","37.5666","127.003"
"서울특별시 중구 서소문동 120-13 E.N.A 스위트 호텔","ENA 스위트 호텔","37.5623","126.974"
"서울특별시 중구 장교동 74","롯데시티호텔명동","37.5673","126.987"
"서울특별시 중구 을지로5가 275-3","라마다서울동대문호텔(정광개발주식회사)","37.5659","127.003"
"서울특별시 광진구 광장동 327-1","나무호텔","37.5474","127.107"
"서울특별시 송파구 잠실동 40-1","호텔롯데 롯데호텔월드","37.5112","127.098"
"서울특별시 강서구 화곡동 1097-4","이지갤러리관광호텔","37.5533","126.851"
"서울특별시 중구 명동2가 104","알로프트서울명동호텔","37.5622","126.982"
"서울특별시 중구 태평로2가 366-1 3층","24게스트하우스 서울시청점","37.5647","126.976"
"서울특별시 중구 을지로2가 195-8","호텔스카이파크명동Ⅱ","37.5649","126.985"
"서울특별시 중구 초동 72-10","나인트리 프리미어호텔 명동2","37.5641","126.991"
"서울특별시 중구 주교동 125-2","2U호스텔","37.5686","126.998"
"서울특별시 중구 인현동2가 73-1","호텔 PJ","37.5648","126.996"
"서울특별시 중구 남창동 9-15번지 10층 ","24게스트하우스 명동타운점","37.5593","126.979"
"서울특별시 중구 회현동1가 99-18번지 ","루미아 호텔","37.558","126.98"
"서울특별시 중구 회현동1가 194-19","(주)조선호텔앤리조트 레스케이프","37.5596","126.979"
"서울특별시 중구 을지로6가 58-5","노보텔 앰배서더 서울 동대문 레지던스","37.5662","127.004"
"서울특별시 관악구 신림동 1426-12","골드빌","37.4876","126.93"
"서울특별시 관악구 신림동 1426-11","팰리스","37.4875","126.93"
"서울특별시 중구 순화동 214-0 외 1필지","디에스디엘(주) 프레이저 플레이스 센트럴 서울","37.5626","126.97"
"서울특별시 중구 북창동 93-99","소테츠호텔즈 더 스프라지르 서울 명동","37.5623","126.979"
"서울특별시 송파구 신천동 29-1 KT송파타워","소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(가족호텔)","37.514","127.106"
"서울특별시 송파구 신천동 29-1 KT송파타워","소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(관광호텔)","37.514","127.106"
"서울특별시 중구 을지로1가 188-3","프레지던트호텔","37.5656","126.979"
"서울특별시 중구 남대문로5가 395번지 ","(주)씨디엘호텔코리아(밀레니엄 힐튼 서울)","37.5555","126.975"
"서울특별시 중구 장충동2가 산 5-5번지 ","반얀트리 클럽 앤 스파 서울","37.5504","127.004"
"서울특별시 중구 을지로5가 274-1","에이큐브 호텔","37.5661","127.002"
"서울특별시 용산구 한강로3가 40-969번지","(주)서부티엔디 이비스 스타일 앰버서더 서울 용산","37.5316","126.964"
"서울특별시 중구 예장동 1-43","하센영인호텔","37.5565","126.993"
"서울특별시 중구 장충동2가 202","호텔신라","37.557","127.006"
"서울특별시 중구 남산동2가 31-1번지 ","퍼시픽호텔","37.5597","126.985"
"서울특별시 중구 남대문로4가 17-7","프레이저플레이스남대문","37.5613","126.976"
"서울특별시 강북구 미아동 42-8","호텔 빅토리아","37.6106","127.031"
"서울특별시 동대문구 장안동 415-15","더 리센츠","37.5622","127.062"
"서울특별시 중구 명동1가 6-3","로얄호텔서울","37.5643","126.986"
"서울특별시 종로구 창신동 444-14","동대문관광호텔","37.5709","127.01"
"서울특별시 동대문구 휘경동 319-19","체이슨 엠(CHASON M)","37.5894","127.057"
"서울특별시 중구 소공동 1","호텔롯데","37.565","126.981"
"서울특별시 중구 을지로5가 19-29","호텔 유파이브(HOTEL U5)","37.5673","127.002"
"서울특별시 중구 예장동 2-19번지 ","오리엔스 호텔 앤 레지던스","37.5601","126.991"
"서울특별시 중구 오장동 139-20번지 ","서울 엔 호스텔","37.565","127.002"
"서울특별시 중구 남산동2가 27-12","호텔룩홈","37.5583","126.986"
"서울특별시 중구 남산동2가 33-3번지 ","명동 G-STAR","37.5591","126.985"
"서울특별시 중구 남산동2가 33번지 ","명동 G-STAR 2","37.5592","126.985"
"서울특별시 중구 남산동2가 45-10번지 ","남산호스텔","37.558","126.985"
"서울특별시 중랑구 상봉동 89-3","메이관광호텔","37.5961","127.09"
"서울특별시 중구 을지로6가 18-130번지 ","케이스타호텔","37.5664","127.007"
"서울특별시 중구 남산동2가 35-2번지 ","명동미스코리아","37.5589","126.985"
"서울특별시 중구 북창동 12-1 호텔 토마스 명동","호텔 토마스 명동","37.5631","126.978"
"서울특별시 중구 명동1가 7-1번지 ","스텝 인 명동 2","37.5641","126.985"
"서울특별시 중구 을지로5가 99번지 ","호텔아카시아","37.5664","127.003"
"서울특별시 중구 을지로6가 17-2번지 케레스타 빌딩 18층~20층 ","이스트게이트 타워호텔","37.5687","127.008"
"서울특별시 중구 회현동1가 92-6번지 ","호텔 파레스","37.5586","126.98"
"서울특별시 중구 회현동3가 10번지 ","뉴오리엔탈관광호텔","37.5603","126.984"
"서울특별시 중구 을지로5가 133-1번지 ","뉴천지","37.5659","127.003"
"서울특별시 중구 북창동 93-37번지 ","신신호텔1","37.5623","126.979"
"서울특별시 중구 을지로5가 275-3번지 ","라마다호텔 동대문","37.5659","127.003"
"서울특별시 중구 회현동1가 194-30번지 ","플로라호텔 남산씨티","37.558","126.979"
"서울특별시 중구 남학동 13-2번지 ","아스토리아호텔","37.5608","126.991"
"서울특별시 용산구 갈월동 69-27","호텔 더 디자이너스","37.5455","126.972"
"서울특별시 중구 다동 130","에이퍼스트호텔명동","37.5676","126.981"
"서울특별시 용산구 이태원동 126-7","I.T.W호텔","37.5342","126.996"
"서울특별시 용산구 이태원동 64-32번지 ","에이원호텔","37.534","126.992"
"서울특별시 종로구 당주동 29","포시즌스 호텔 서울","37.5707","126.975"
"서울특별시 강남구 신사동 561-19","호텔안테룸서울","37.5188","127.025"
"서울특별시 용산구 갈월동 98-11번지 ","가야라트리호텔","37.5408","126.972"
"서울특별시 용산구 한남동 737-32번지 ","임피리얼팰리스 부티크호텔(Imperial Palace Boutique Hotel)","37.5353","126.998"
"서울특별시 영등포구 여의도동 15-13번지 ","호텔 엔티마","37.5282","126.92"
"서울특별시 송파구 방이동 36-5번지 ","주식회사 딜라이트 호텔","37.5154","127.109"
"서울특별시 성동구 용답동 68-2","호텔 이노스테이","37.5656","127.054"
"서울특별시 강남구 논현동 56-21","호텔 G","37.5128","127.026"
"서울특별시 동대문구 신설동 98-24","맹그로브 신설","37.5761","127.026"
"서울특별시 중구 충무로1가 23-1","사보이호텔","37.5617","126.984"
"'서울특별시 용산구 이태원동 119-24번지 119-2425108-9123-10~15116-1116-5112-7112-15 '","해밀톤관광호텔","37.5348","126.994"
"서울특별시 성동구 도선동 2번지 비전호텔 ","비젼관광호텔","37.5644","127.036"
"서울특별시 성동구 도선동 58-0번지 ","전풍관광호텔","37.5626","127.034"
"서울특별시 성동구 하왕십리동 966-68번지 ","케이그랜드 호스텔(K-Grand Hostel)","37.563","127.032"
"서울특별시 용산구 동자동 56","(주)조선호텔앤리조트 포포인츠 조선 서울역","37.5523","126.972"
"서울특별시 중구 쌍림동 155-1 호텔더디자이너스디디피","호텔더디자이너스 디디피","37.5638","127.004"
"서울특별시 용산구 동자동 43-59","케이 그랜드 호텔 서울(K-Grand Hotel Seoul)","37.5527","126.972"
"서울특별시 용산구 이태원동 34-69 36-69 34-159 44-64","크라운관광호텔","37.5314","126.991"
"'서울특별시 성동구 도선동 72번지 외 2필지(73 74번지) '","아모렉스 관광호텔","37.5636","127.035"
"서울특별시 성동구 성수동2가 317-5번지 ","호텔 포코(POCO)","37.5434","127.057"
"서울특별시 성동구 도선동 86번지 ","호텔컬리넌 도선","37.5626","127.035"
"서울특별시 성동구 용답동 228-6번지 ","새턴호텔(SATURN HOTEL)","37.5614","127.061"
"서울특별시 성동구 용답동 228-12번지 ","호스텔 27","37.5614","127.061"
"서울특별시 광진구 구의동 633-4번지 ","호텔스타건대","37.5449","127.082"
"서울특별시 용산구 한남동 747-7","서울미라마(유)그랜드하얏트서울","37.5394","126.997"
"서울특별시 동대문구 답십리동 494-5","SM부티크호텔","37.5667","127.054"
"서울특별시 광진구 중곡동 638-3번지 ","호텔더디자이너스건대","37.5586","127.077"
"서울특별시 광진구 자양동 227-342번지 ","더 클래식 500 펜타즈","37.5388","127.071"
"서울특별시 광진구 광장동 188-2번지 4통3반 한강관광호텔 ","한강관광호텔","37.548","127.11"
"서울특별시 광진구 광장동 산 21-0번지 ","(주)워커힐","37.5552","127.111"
"서울특별시 광진구 광장동 188-2번지 ","한강관광호텔","37.5477","127.11"
"서울특별시 광진구 구의동 595번지 ","동서울 관광호텔","37.5341","127.092"
"서울특별시 용산구 이태원동 22-76","몬드리안 서울 이태원","37.5289","126.993"
"서울특별시 중구 북창동 93-43 외2","크리에이터 타운 소공","37.5623","126.979"
"서울특별시 동대문구 장안동 414-4","골든씨티호텔","37.5623","127.061"
"서울특별시 동대문구 전농동 620-27번지 ","부림관광호텔","37.5794","127.045"
"서울특별시 동대문구 신설동 76-32","호스텔 메트로","37.5764","127.025"
"서울특별시 중구 쌍림동 240번지","영빈호텔","37.563","127.006"
"서울특별시 광진구 화양동 23-15","호텔더디자이너스프리미어건대","37.5473","127.067"
"서울특별시 동대문구 장안동 366-7","(주)경남관광호텔","37.5702","127.071"
"서울특별시 동대문구 신설동 98-24번지 ","라마다앙코르 동대문지점","37.5761","127.026"
"서울특별시 동대문구 전농동 620-4번지 ","K City Hotel","37.5796","127.045"
"서울특별시 동대문구 장안동 429-1번지 ","BORJOMI  BOUTIQUE  SEOUL","37.566","127.067"
"서울특별시 동대문구 답십리동 497-23번지 ","시티팔레스호텔","37.5692","127.051"
"서울특별시 동대문구 장안동 414-4번지 ","골든씨티호텔","37.5623","127.061"
"서울특별시 동대문구 장안동 373-4번지 ","동경호텔","37.5691","127.069"
"서울특별시 동대문구 장안동 365-8번지 ","알프스관광호텔","37.569","127.07"
"서울특별시 광진구 자양동 24-6 호텔케이월드","호텔케이월드","37.5405","127.063"
"서울특별시 동대문구 휘경동 319-12","드웰동대문(dwell Dongdaemun)","37.5895","127.057"
"서울특별시 동대문구 장안동 465-4","디 에블린","37.5617","127.068"
"서울특별시 동대문구 전농동 597-41","HOTEL THE DESIGNERS CHEONGNYANGNI","37.5817","127.048"
"서울특별시 중구 만리동1가 33-1","유에이치 스위트 더 서울","37.5562","126.968"
"서울특별시 동대문구 청량리동 30-6번지","BENIKEA Hotel FLOWER","37.5848","127.051"
"서울특별시 동대문구 이문동 254-4","(주)유니크 서울","37.6037","127.062"
"서울특별시 중랑구 상봉동 90-3번지 ","더홀릭 관광호텔","37.596","127.089"
"서울특별시 성북구 동선동4가 26","아리랑힐 호텔 동대문","37.5936","127.017"
"서울특별시 성북구 동선동1가 120-12번지 호텔 디 아티스트 동선점 ","호텔 디 아티스트 성신여대점","37.5939","127.019"
"서울특별시 성북구 보문동4가 77-2번지 ","브라운 관광호텔","37.5822","127.021"
"'서울특별시 성북구 동선동1가 92-20번지 외 3필지(92-21 92-26 92-27) '","D.H 네상스","37.5927","127.019"
"서울특별시 성북구 종암동 3-1343번지 ","홀리데이 인 서울 성북","37.601","127.033"
"서울특별시 강북구 수유동 570-2번지 영호스텔 ","영호스텔","37.6477","127.011"
"서울특별시 강북구 번동 443-6번지 ","쏠라리움씨티","37.6352","127.026"
"서울특별시 강북구 우이동 산 14-3번지 ","루체르니 관광호텔","37.6641","127.009"
"서울특별시 성북구 동선동1가 120-1","에이치에비뉴 성신여대점 호텔","37.5942","127.019"
"서울특별시 중랑구 묵동 181-64","드씨엘관광호텔","37.6077","127.079"
"서울특별시 성북구 동선동1가 91 리비에르 호텔","리비에르","37.5926","127.018"
"서울특별시 광진구 구의동 246-8 4층~5층","휴호스텔","37.5376","127.085"
